,Cohort Date,Split 1,Split 2,Split 3,Cohort Date.1,Registration C,First Deposit C,First Deposit S,Deposit APPC,First Deposit 2 Deposit Conversion,24h First Deposit 2 Deposit Conversion,7D First Deposit 2 Deposit Conversion,1D Deposit S,1D Deposit C,3D Deposit S,7D Deposit S,7D Deposit C,14D Deposit S,14D Deposit C,30D Deposit C,28D Deposit S,Marketing Spend,1D CNGR,3D CNGR,7D CNGR,14D CNGR,28D CNGR,Mono Instant Depositor Share
1754,2025-10-03,zm_crash,Hungary,930,2025-10-03,16,1,21,1.0,0.0,0.0,0.0,21,1,21,21,1,21,1,1,21,80.0,15,14,14,14,14,0.0
1755,2025-10-03,zm_crash,Italy,904,2025-10-03,2,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,130.0,16,16,16,16,16,100.0
1756,2025-10-03,zm_crash,Poland,7081,2025-10-03,9,1,24,1.0,0.0,0.0,0.0,24,1,24,24,1,24,1,1,24,100.0,21,21,21,21,21,100.0
1757,2025-10-03,zm_crash,Portugal,470,2025-10-03,1,1,20,2.0,100.0,100.0,100.0,40,2,40,40,2,40,2,2,40,75.0,-2,35,35,35,35,100.0
1758,2025-10-03,zm_crash,Portugal,568,2025-10-03,3,2,50,5.5,50.0,50.0,50.0,170,6,195,300,11,300,11,11,300,150.0,144,166,259,259,259,50.0
1759,2025-10-03,zm_slot,Australia,935,2025-10-03,1,1,28,1.0,0.0,0.0,0.0,28,1,28,28,1,28,1,1,28,200.0,24,24,24,24,24,0.0
1760,2025-10-03,zm_slot,Austria,904,2025-10-03,1,1,20,5.0,100.0,100.0,100.0,40,2,40,60,3,80,4,5,100,200.0,35,35,52,70,88,100.0
1761,2025-10-03,zm_slot,Canada,930,2025-10-03,10,2,55,2.5,50.0,0.0,0.0,55,2,55,55,2,147,4,5,177,360.0,50,50,50,135,164,50.0
1762,2025-10-03,zm_slot,Spain,0,2025-10-03,6,2,40,3.0,50.0,50.0,50.0,80,4,80,80,4,120,6,6,120,360.0,-30,-31,-31,-43,-43,50.0
1763,2025-10-03,zm_slot,Spain,2,2025-10-03,7,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,180.0,17,14,12,17,17,100.0
1764,2025-10-03,zm_slot,Germany,0,2025-10-03,13,4,110,34.25,100.0,100.0,100.0,437,14,1392,3202,67,3992,99,104,4072,800.0,72,-134,1380,2039,2131,0.0
1765,2025-10-02,danilZumo,Canada,Default,2025-10-02,1,1,24,2.0,100.0,0.0,0.0,24,1,24,24,1,24,1,2,49,180.0,21,21,21,20,-31,0.0
1766,2025-10-02,DV_Verum_C,Australia,568,2025-10-02,3,2,62,3.0,100.0,100.0,100.0,642,6,642,642,6,642,6,6,642,130.0,-144,-144,587,587,587,0.0
1767,2025-10-02,DV_Verum_C,France,568,2025-10-02,2,1,20,1.0,0.0,0.0,0.0,20,1,20,20,1,20,1,1,20,100.0,16,16,16,16,16,0.0
1768,2025-10-02,Peppe_Spend_Z1,Germany,ast,2025-10-02,2,1,20,2.0,100.0,100.0,100.0,40,2,40,40,2,40,2,2,40,0.0,37,37,37,37,37,100.0
1769,2025-10-02,zm_crash,Australia,600,2025-10-02,5,5,141,1.2,20.0,20.0,20.0,169,6,169,169,6,169,6,6,169,650.0,22,133,134,134,134,20.0
1770,2025-10-02,zm_crash,Austria,464,2025-10-02,7,2,40,1.0,0.0,0.0,0.0,40,2,40,40,2,40,2,2,40,320.0,13,13,13,32,32,100.0
1771,2025-10-02,zm_crash,Belgium,904,2025-10-02,13,2,40,2.5,50.0,50.0,50.0,60,3,80,80,4,100,5,5,100,320.0,55,73,73,91,91,100.0
